"","DS","Pmm","TxC","TnC","Date","MaxT_C","MinT_C","Precip_mm","Rain_mm","SnowfallWatEq_mm","SnowMelt_mm","NewSnow_m","SnowDepth_m","SnowWaterEq_mm","SnowTemp","Albedo","NetEnergy","S","La","Lt","H","E","AE","cloudiness"
"552",2008-04-04,2.794,11.1111111111111,-5.55555555555556,2008-04-04,11.1111111111111,-5.55555555555556,2.794,2.794,0,0,0,0,0,0,0.403017024803607,6737.26630043162,11568.9316666969,20930.0391095805,25917.3737217928,1607.67495434091,-1657.60237506058,0.736775843895021,0.0129150984467611
"553",2008-04-05,4.826,7.77777777777778,1.11111111111111,2008-04-05,7.77777777777778,1.11111111111111,4.826,4.826,0,0,0,0,0,0,0.343017024803607,13867.3979364339,10105.5129578507,26450.4789296994,25917.3737217928,2572.27992694545,393.41451039787,0.908956621836718,0.770017239598966
"554",2008-04-06,0,10,-1.66666666666667,2008-04-06,10,-1.66666666666667,0,0,0,0,0,0,0,0,0.283017024803607,12975.7086852309,14073.5955103173,22784.201000623,25917.3737217928,2411.51243151136,-549.226535428016,0.786107024176766,0.207963669469146
"555",2008-04-07,0,15,-0.555555555555556,2008-04-07,15,-0.555555555555556,0,0,0,0,0,0,0,0,0.25,17263.0442641358,15860.4298438043,23155.4295232716,25917.3737217928,4179.95488128635,-188.396262433639,0.764671492770298,0.0417851366377505
"556",2008-04-08,0,11.6666666666667,3.33333333333333,2008-04-08,11.6666666666667,3.33333333333333,0,0,0,0,0,0,0,0,0.25,21344.5410879874,14777.0766184842,26720.5268583737,25917.3737217928,4340.72237672045,1250.58895620172,0.878916755941832,0.596056730200453
"557",2008-04-09,0,17.2222222222222,6.11111111111111,2008-04-09,17.2222222222222,6.11111111111111,0,0,0,0,0,0,0,0,0.25,26709.2052469073,16313.9074469166,26921.4522135669,25917.3737217928,6752.2348082318,2465.98449998478,0.834859463778218,0.303577499703997
"558",2008-04-10,0,18.3333333333333,2.77777777777778,2008-04-10,18.3333333333333,2.77777777777778,0,0,0,0,0,0,0,0,0.25,23246.5719365292,16992.8564933811,24861.7764955938,25917.3737217928,6109.16482649544,1027.14784285162,0.783129717566125,0.0542364990657366
"559",2008-04-11,3.048,11.6666666666667,4.44444444444444,2008-04-11,11.6666666666667,4.44444444444444,3.048,3.048,0,0,0,0,0,0,0.25,22814.2289320941,14036.9750725405,28039.5972085042,25917.3737217928,4662.25736758863,1716.64900525356,0.915041795721048,0.768568206968733
"560",2008-04-12,1.778,15.5555555555556,5,2008-04-12,15.5555555555556,5,1.778,1.778,0,0,0,0,0,0,0.25,25581.5076208991,16509.7064950682,26831.4552889456,25917.3737217928,5948.39733106135,1959.5718942834,0.84848972980803,0.401497175416462
"561",2008-04-13,0.508,17.2222222222222,1.11111111111111,2008-04-13,17.2222222222222,1.11111111111111,0.508,0.508,0,0,0,0,0,0,0.25,21548.4925086186,17379.4488977949,24195.1174728936,25917.3737217928,5305.32734932499,393.41451039787,0.777230896124606,0.0579438881101824
"562",2008-04-14,1.016,5.55555555555556,0.555555555555556,2008-04-14,5.55555555555556,0.555555555555556,1.016,1.016,0,0,0,0,0,0,0.25,14115.0397735798,10569.9996601831,27314.0406276702,25917.3737217928,1768.442449775,193.892091077625,0.957644444444444,1
"563",2008-04-15,0,8.33333333333333,-4.44444444444444,2008-04-15,8.33333333333333,-4.44444444444444,0,0,0,0,0,0,0,0,0.25,13183.6427747362,17444.9461487897,21721.7537065109,25917.3737217928,1125.37246803863,-1364.05582681013,0.77394799304926,0.194798579476015
"564",2008-04-16,0,11.6666666666667,-2.22222222222222,2008-04-16,11.6666666666667,-2.22222222222222,0,0,0,0,0,0,0,0,0.25,16519.8890809723,17699.6654439291,22553.466818578,25917.3737217928,2733.04742237954,-721.916882121488,0.77194508924072,0.131561576209296
"565",2008-04-17,0,19.4444444444444,1.66666666666667,2008-04-17,19.4444444444444,1.66666666666667,0,0,0,0,0,0,0,0,0.25,23393.4358089307,17795.1101818199,24634.8301712433,25917.3737217928,6109.16482649544,598.704351164862,0.775981056611715,0.0167828091194738
"566",2008-04-18,0,25.5555555555556,3.33333333333333,2008-04-18,25.5555555555556,3.33333333333333,0,0,0,0,0,0,0,0,0.25,27609.6556785896,17182.2513708495,26561.2793107585,25917.3737217928,8359.90976257271,1250.58895620172,0.792341384976697,0.000682750694085743
"567",2008-04-19,0,25.5555555555556,5,2008-04-19,25.5555555555556,5,0,0,0,0,0,0,0,0,0.25,29736.2435791518,17660.1858599105,27018.6472978756,25917.3737217928,8842.21224887498,1959.5718942834,0.796715385339271,0.00190896384943706
"568",2008-04-20,0,29.4444444444444,12.7777777777778,2008-04-20,29.4444444444444,12.7777777777778,0,0,0,0,0,0,0,0,0.25,41344.271033025,18231.772710981,30487.3222735109,25917.3737217928,12218.3296529909,6151.22011733507,0.829838609689239,0.0292292138331433
"569",2008-04-21,0,23.3333333333333,10,2008-04-21,23.3333333333333,10,0,0,0,0,0,0,0,0,0.25,35216.2376086009,18249.1578687511,28593.7004248638,25917.3737217928,9646.04972604543,4471.70331073341,0.827121289051664,0.143994889336142
"570",2008-04-22,0,23.8888888888889,5,2008-04-22,23.8888888888889,5,0,0,0,0,0,0,0,0,0.25,29455.5383795153,18273.1554226838,26607.2750217682,25917.3737217928,8359.90976257271,1959.5718942834,0.793713468939146,0.00854419432920328
"571",2008-04-23,0,25,9.44444444444444,2008-04-23,25,9.44444444444444,0,0,0,0,0,0,0,0,0.25,35425.9470070362,18608.6744800369,28432.4799384484,25917.3737217928,9967.58471691361,4161.58159343005,0.816184705900281,0.0618517895364523
"572",2008-04-24,0,23.3333333333333,2.77777777777778,2008-04-24,23.3333333333333,2.77777777777778,0,0,0,0,0,0,0,0,0.25,26912.6301845395,18231.844956553,25841.9388215254,25917.3737217928,7556.07228540226,1027.14784285162,0.785947943522768,0.00371557426533298
"573",2008-04-25,0,18.8888888888889,1.66666666666667,2008-04-25,18.8888888888889,1.66666666666667,0,0,0,0,0,0,0,0,0.25,24138.2528970259,18778.7136634853,24556.8112731072,25917.3737217928,5948.39733106135,598.704351164862,0.77655877915239,0.026921837858882
"574",2008-04-26,0,25,7.77777777777778,2008-04-26,25,7.77777777777778,0,0,0,0,0,0,0,0,0.25,33712.1575376962,18889.5798015104,27802.2186924532,25917.3737217928,9485.28223061134,3279.45053491405,0.807315413026162,0.0322839225508983
"575",2008-04-27,34.29,26.6666666666667,7.77777777777778,2008-04-27,26.6666666666667,7.77777777777778,34.29,34.29,0,0,0,0,0,0,0.25,36969.7642142321,18830.3525251413,28156.4401590559,25917.3737217928,9967.58471691361,3279.45053491405,0.808260689189533,0.0131983918036552
"576",2008-04-28,1.016,20,8.88888888888889,2008-04-28,20,8.88888888888889,1.016,1.016,0,0,0,0,0,0,0.25,33669.7892945952,18543.9528708735,28589.0445621029,25917.3737217928,8359.90976257271,3859.61848750553,0.852831028900101,0.347262070346899
"577",2008-04-29,6.604,11.1111111111111,2.77777777777778,2008-04-29,11.1111111111111,2.77777777777778,6.604,6.604,0,0,0,0,0,0,0.25,23548.3805082142,17025.4962802829,27028.3060543535,25917.3737217928,4019.18738585226,1027.14784285162,0.896111232718511,0.686243377267215
"578",2008-04-30,1.27,8.88888888888889,-0.555555555555556,2008-04-30,8.88888888888889,-0.555555555555556,1.27,1.27,0,0,0,0,0,0,0.25,19480.060702118,17965.2727662733,25013.8204885597,25917.3737217928,2411.51243151136,-188.396262433639,0.86303399390726,0.561325955782853
"579",2008-05-01,0,8.88888888888889,-3.33333333333333,2008-05-01,8.88888888888889,-3.33333333333333,0,0,0,0,0,0,0,0,0.25,16540.6669731448,19154.5987053201,22575.2373809026,25917.3737217928,1607.67495434091,-1052.470345626,0.794689846749089,0.27199951324277
"580",2008-05-02,1.27,14.4444444444444,2.77777777777778,2008-05-02,14.4444444444444,2.77777777777778,1.27,1.27,0,0,0,0,0,0,0.25,24832.3611568786,19116.6745581852,25403.1884525111,25917.3737217928,4983.79235845681,1027.14784285162,0.822489945723476,0.298615257919547
"581",2008-05-03,0.508,17.2222222222222,10.5555555555556,2008-05-03,17.2222222222222,10.5555555555556,0.508,0.508,0,0,0,0,0,0,0.25,33668.7969351501,15310.2631441477,31244.7324382772,25917.3737217928,8038.37477170453,4790.16696948016,0.939285065801802,0.847195371413632
"582",2008-05-04,8.128,18.8888888888889,10,2008-05-04,18.8888888888889,10,8.128,8.128,0,0,0,0,0,0,0.25,35292.4326278061,17945.6510595537,29766.4435500724,25917.3737217928,8359.90976257271,4471.70331073341,0.887953657365518,0.548499437413841
"583",2008-05-05,0.0254,15,0,2008-05-05,15,0,0.0254,0.0254,0,0,0,0,0,0,0.25,21871.1517067382,19863.0039647423,23410.9989870683,25917.3737217928,4340.72237672045,0,0.770056645669144,0.061642835881904
"584",2008-05-06,0,20,5,2008-05-06,20,5,0,0,0,0,0,0,0,0,0.25,29293.9858180902,19956.7084046676,25887.541946398,25917.3737217928,7234.53729453407,1959.5718942834,0.793474654068102,0.0600692614564983
"585",2008-05-07,0,18.3333333333333,2.77777777777778,2008-05-07,18.3333333333333,2.77777777777778,0,0,0,0,0,0,0,0,0.25,26206.9778852538,20056.9615886191,24758.0773490804,25917.3737217928,6109.16482649544,1027.14784285162,0.779863262196963,0.0371226916827746
"586",2008-05-08,2.54,24.4444444444444,8.33333333333333,2008-05-08,24.4444444444444,8.33333333333333,2.54,2.54,0,0,0,0,0,0,0.25,35368.1523170801,20140.3944472856,27746.3788751265,25917.3737217928,9485.28223061134,3565.63381918279,0.80569394728319,0.0225375846849044
"587",2008-05-09,0.0254,15,2.22222222222222,2008-05-09,15,2.22222222222222,0.0254,0.0254,0,0,0,0,0,0,0.25,24328.1625467185,20010.5564591398,24267.3674832577,25917.3737217928,4983.79235845681,809.901334323669,0.78571498225386,0.113847395905065
"588",2008-05-10,0,15.5555555555556,1.66666666666667,2008-05-10,15.5555555555556,1.66666666666667,0,0,0,0,0,0,0,0,0.25,24051.733729519,20244.7223476985,23968.8883939916,25917.3737217928,4983.79235845681,598.704351164862,0.77605099655423,0.0652927867962231
"589",2008-05-11,0,16.6666666666667,0,2008-05-11,16.6666666666667,0,0,0,0,0,0,0,0,0,0.25,22963.9818147124,20377.815767862,23507.5149056204,25917.3737217928,4823.02486302272,0,0.764120127479531,0.0122550490153048
"590",2008-05-12,0,18.3333333333333,7.22222222222222,2008-05-12,18.3333333333333,7.22222222222222,0,0,0,0,0,0,0,0,0.25,31361.9623943175,19824.0849620858,26886.0516986344,25917.3737217928,7395.30478996817,3000.8946654219,0.820883782887242,0.203791189855048
"591",2008-05-13,0,15.5555555555556,0.555555555555556,2008-05-13,15.5555555555556,0.555555555555556,0,0,0,0,0,0,0,0,0.25,23193.935188382,20559.1142433606,23523.0452081479,25917.3737217928,4662.25736758863,193.892091077625,0.767649027481849,0.0366061067906226
"592",2008-05-14,0,20,1.66666666666667,2008-05-14,20,1.66666666666667,0,0,0,0,0,0,0,0,0.25,26302.4283523485,20474.4005016802,24703.7648993667,25917.3737217928,6269.93232192953,598.704351164862,0.77511392868988,0.004993474028536
"593",2008-05-15,3.048,23.8888888888889,8.88888888888889,2008-05-15,23.8888888888889,8.88888888888889,3.048,3.048,0,0,0,0,0,0,0.25,36421.2023575877,20713.4690407531,27897.4023205104,25917.3737217928,9485.28223061134,3859.61848750553,0.8100793366845,0.0488973687039999
"594",2008-05-16,0.254,16.1111111111111,7.22222222222222,2008-05-16,16.1111111111111,7.22222222222222,0.254,0.254,0,0,0,0,0,0,0.25,31051.4191102963,18871.785042108,28158.4323163273,25917.3737217928,6752.2348082318,3000.8946654219,0.873219376055701,0.509592066178128
"595",2008-05-17,7.62,10.5555555555556,2.22222222222222,2008-05-17,10.5555555555556,2.22222222222222,7.62,7.62,0,0,0,0,0,0,0.25,23558.7869744688,18437.0136152704,26154.1233516835,25917.3737217928,3697.65239498408,809.901334323669,0.874038280599126,0.585956660476795
"596",2008-05-18,2.794,18.3333333333333,3.88888888888889,2008-05-18,18.3333333333333,3.88888888888889,2.794,2.794,0,0,0,0,0,0,0.25,28487.036663033,20904.0165951575,25285.9348207436,25917.3737217928,6430.69981736362,1480.37248489439,0.790285327706209,0.0781282115487266
"597",2008-05-19,2.286,13.3333333333333,4.44444444444444,2008-05-19,13.3333333333333,4.44444444444444,2.286,2.286,0,0,0,0,0,0,0.25,27285.9943465016,19062.4606238558,27021.3545852941,25917.3737217928,5144.5598538909,1716.64900525356,0.871442264679511,0.540757177737868
"598",2008-05-20,0.0254,9.44444444444444,0.555555555555556,2008-05-20,9.44444444444444,0.555555555555556,0.0254,0.0254,0,0,0,0,0,0,0.25,21660.2113512367,19122.234100759,25194.1105633793,25917.3737217928,2893.81491781363,193.892091077625,0.858889604747465,0.5316975011553
"599",2008-05-21,0,15,3.33333333333333,2008-05-21,15,3.33333333333333,0,0,0,0,0,0,0,0,0.25,26661.4854190536,20636.8929631792,25213.0498721406,25917.3737217928,5305.32734932499,1250.58895620172,0.809930407162209,0.224184411941413
"600",2008-05-22,0.762,12.2222222222222,5,2008-05-22,12.2222222222222,5,0.762,0.762,0,0,0,0,0,0,0.25,26561.8636760042,17375.5510043335,27959.7631407233,25917.3737217928,4983.79235845681,1959.5718942834,0.905265262706874,0.714501961905802
"601",2008-05-23,1.016,11.6666666666667,5.55555555555556,2008-05-23,11.6666666666667,5.55555555555556,1.016,1.016,0,0,0,0,0,0,0.25,25790.4054587974,15487.9991678738,28816.9449562448,25917.3737217928,4983.79235845681,2209.2973646815,0.933018606592875,0.85394264463567
"602",2008-05-24,0.254,16.1111111111111,3.33333333333333,2008-05-24,16.1111111111111,3.33333333333333,0.254,0.254,0,0,0,0,0,0,0.25,27171.6398185096,21078.1682540126,24950.0223232283,25917.3737217928,5626.86234019317,1250.58895620172,0.79520652127087,0.136831127558352
"603",2008-05-25,0,17.7777777777778,2.22222222222222,2008-05-25,17.7777777777778,2.22222222222222,0,0,0,0,0,0,0,0,0.25,26681.1511969141,21369.7929878305,24458.2007609255,25917.3737217928,5787.62983562726,809.901334323669,0.77647834498705,0.033531806351193
"604",2008-05-26,0,23.3333333333333,8.33333333333333,2008-05-26,23.3333333333333,8.33333333333333,0,0,0,0,0,0,0,0,0.25,35969.0436636705,21413.8337705316,27570.2025560057,25917.3737217928,9163.74723974316,3565.63381918279,0.806749017828733,0.0449457685955331
"605",2008-05-27,0,27.7777777777778,16.1111111111111,2008-05-27,27.7777777777778,16.1111111111111,0,0,0,0,0,0,0,0,0.25,48385.3367632062,20966.5206710901,31986.2853429202,25917.3737217928,12700.6321392932,8476.27233169558,0.860851044468081,0.217633341266785
"606",2008-05-28,0,21.6666666666667,0,2008-05-28,21.6666666666667,0,0,0,0,0,0,0,0,0,0.25,25887.7910757323,20685.0864208086,24677.1460547869,25917.3737217928,6269.93232192953,0,0.774278726554358,0.000590721600905675
"607",2008-05-29,0,15,0,2008-05-29,15,0,0,0,0,0,0,0,0,0,0.25,23485.3923619875,21559.7651400905,23329.2785669694,25917.3737217928,4340.72237672045,0,0.767368620582357,0.0484468364376859
"608",2008-05-30,0,22.2222222222222,2.77777777777778,2008-05-30,22.2222222222222,2.77777777777778,0,0,0,0,0,0,0,0,0.25,29329.8122678952,21266.2025092623,25546.29834304,25917.3737217928,7234.53729453407,1027.14784285162,0.783015254303997,0.00282022060206522
"609",2008-05-31,3.81,23.8888888888889,6.11111111111111,2008-05-31,23.8888888888889,6.11111111111111,3.81,3.81,0,0,0,0,0,0,0.25,34093.059041378,21539.0498019909,26910.9237077542,25917.3737217928,8681.44475344089,2465.98449998478,0.796601603624481,0.00930083405621707
"610",2008-06-01,2.794,25.5555555555556,11.1111111111111,2008-06-01,25.5555555555556,11.1111111111111,2.794,2.794,0,0,0,0,0,0,0.25,40948.879614621,21659.2273522347,29091.0741933536,25917.3737217928,10610.65469865,5117.15909217557,0.822436263984939,0.0680758363986844
"611",2008-06-02,0.0254,17.7777777777778,6.66666666666667,2008-06-02,17.7777777777778,6.66666666666667,0.0254,0.0254,0,0,0,0,0,0,0.25,32038.1093659649,21028.7744263234,26948.8397058238,25917.3737217928,7073.76979909998,2729.79528984384,0.829223405191489,0.261669474693862
"612",2008-06-03,0,24.4444444444444,9.44444444444444,2008-06-03,24.4444444444444,9.44444444444444,0,0,0,0,0,0,0,0,0.25,38192.4010008533,21758.738514324,28209.6373934125,25917.3737217928,9806.81722147952,4161.58159343005,0.812892247865048,0.0498071061338712
"613",2008-06-04,1.524,23.8888888888889,12.7777777777778,2008-06-04,23.8888888888889,12.7777777777778,1.524,1.524,0,0,0,0,0,0,0.25,42384.6984481772,21095.0025894154,30154.8467645695,25917.3737217928,10610.65469865,6151.22011733507,0.852510269963046,0.25817701198723
"614",2008-06-05,0.0254,21.6666666666667,15.5555555555556,2008-06-05,21.6666666666667,15.5555555555556,0.0254,0.0254,0,0,0,0,0,0,0.25,42645.1061870811,15906.6462525298,33645.8402657597,25917.3737217928,10771.4221940841,8063.58576316697,0.947589010992494,0.856719096393155
"615",2008-06-06,0,26.6666666666667,16.6666666666667,2008-06-06,26.6666666666667,16.6666666666667,0,0,0,0,0,0,0,0,0.25,48983.6299074743,20624.7358134002,32663.8669857632,25917.3737217928,12539.8646438591,8899.53618624464,0.882403003601055,0.374963039304591
"616",2008-06-07,0,33.8888888888889,21.1111111111111,2008-06-07,33.8888888888889,21.1111111111111,0,0,0,0,0,0,0,0,0.25,59561.8002470637,21643.9567023181,35052.1480549531,25917.3737217928,15915.982047975,12694.0871636103,0.875577213280262,0.151020996493416
"617",2008-06-08,0,33.8888888888889,18.8888888888889,2008-06-08,33.8888888888889,18.8888888888889,0,0,0,0,0,0,0,0,0.25,56012.6611116738,21901.5727016338,33879.6499339589,25917.3737217928,15272.9120662386,10702.9001316353,0.858909663345397,0.056005512470809
"618",2008-06-09,0.254,30.5555555555556,20.5555555555556,2008-06-09,30.5555555555556,20.5555555555556,0.254,0.254,0,0,0,0,0,0,0.25,56929.5734089245,20692.7965504874,34985.4488050988,25917.3737217928,14790.6095799363,12177.829528528,0.896877762919938,0.383993627284881
"619",2008-06-10,0,34.4444444444444,18.3333333333333,2008-06-10,34.4444444444444,18.3333333333333,0,0,0,0,0,0,0,0,0.25,55457.6042666762,21944.9047673237,33749.1110095525,25917.3737217928,15272.9120662386,10235.0501453543,0.8556002683595,0.0293955286656825
"620",2008-06-11,2.794,31.6666666666667,12.7777777777778,2008-06-11,31.6666666666667,12.7777777777778,2.794,2.794,0,0,0,0,0,0,0.25,46264.8924154511,21708.3709268302,31027.502125018,25917.3737217928,12861.3996347272,6151.22011733507,0.831911982078898,0.0056452370849619
"621",2008-06-12,0,27.2222222222222,10.5555555555556,2008-06-12,27.2222222222222,10.5555555555556,0,0,0,0,0,0,0,0,0.25,41056.9701671781,21954.5370750021,29124.4501549706,25917.3737217928,10932.1896895182,4790.16696948016,0.817135517989833,0.0172652280499721
"622",2008-06-13,0,24.4444444444444,11.1111111111111,2008-06-13,24.4444444444444,11.1111111111111,0,0,0,0,0,0,0,0,0.25,40444.2990772163,21845.7871141192,28936.6068849325,25917.3737217928,10289.1197077818,5117.15909217557,0.824332727602469,0.0962033142457205
"623",2008-06-14,0.0254,31.1111111111111,17.2222222222222,2008-06-14,31.1111111111111,17.2222222222222,0.0254,0.0254,0,0,0,0,0,0,0.25,52017.1055696181,21924.3788917023,32514.1488219282,25917.3737217928,13986.7721027659,9333.60137501455,0.84920061993126,0.0625825474788808
"624",2008-06-15,4.826,25.5555555555556,16.1111111111111,2008-06-15,25.5555555555556,16.1111111111111,4.826,4.826,0,0,0,0,0,0,0.25,47768.6947021493,20413.0357825921,32143.9231520976,25917.3737217928,12057.5621575568,8476.27233169558,0.878239655630351,0.36610012839326
"625",2008-06-16,9.144,27.7777777777778,15,2008-06-16,27.7777777777778,15,9.144,9.144,0,0,0,0,0,0,0.25,47889.9861556385,21776.6624277199,30995.9082737019,25917.3737217928,12379.097148425,7661.25602758449,0.840505312453032,0.0932873286534338
"626",2008-06-17,4.572,25.5555555555556,12.7777777777778,2008-06-17,25.5555555555556,12.7777777777778,4.572,4.572,0,0,0,0,0,0,0.25,43376.2637873687,21780.0719315208,29728.3422753534,25917.3737217928,11092.9571849522,6151.22011733507,0.830914489068128,0.0974864624097895
"627",2008-06-18,4.064,18.8888888888889,10.5555555555556,2008-06-18,18.8888888888889,10.5555555555556,4.064,4.064,0,0,0,0,0,0,0.25,36905.8764461941,19459.2718700609,29628.8434037723,25917.3737217928,8520.6772580068,4790.16696948016,0.880444230968543,0.500863986872325
"628",2008-06-19,4.064,16.1111111111111,8.33333333333333,2008-06-19,16.1111111111111,8.33333333333333,4.064,4.064,0,0,0,0,0,0,0.25,32758.0563260904,18820.4181680878,28833.989594846,25917.3737217928,7073.76979909998,3565.63381918279,0.887229999439534,0.577151314331524
"629",2008-06-20,1.778,19.4444444444444,8.88888888888889,2008-06-20,19.4444444444444,8.88888888888889,1.778,1.778,0,0,0,0,0,0,0.25,35454.8351635894,21069.1528422458,27965.5042884923,25917.3737217928,8199.14226713862,3859.61848750553,0.837459519370118,0.265373853368155
"630",2008-06-21,26.924,21.1111111111111,9.44444444444444,2008-06-21,21.1111111111111,9.44444444444444,26.924,26.924,0,0,0,0,0,0,0.25,38540.5364527624,21495.2202594144,28058.2727395024,25917.3737217928,8842.21224887498,4161.58159343005,0.827371456873957,0.181149296346143
"631",2008-06-22,10.668,26.1111111111111,15,2008-06-22,26.1111111111111,15,10.668,10.668,0,0,0,0,0,0,0.25,47240.8387934352,21294.4812847981,31211.6765407228,25917.3737217928,11896.7946621227,7661.25602758449,0.855997734435242,0.223152418209568
"632",2008-06-23,5.588,26.6666666666667,13.8888888888889,2008-06-23,26.6666666666667,13.8888888888889,5.588,5.588,0,0,0,0,0,0,0.25,45526.8327057977,21752.8054241552,30419.6595062002,25917.3737217928,11736.0271666886,6886.8029972132,0.83743821319494,0.106971723879479
"633",2008-06-24,18.034,26.6666666666667,12.2222222222222,2008-06-24,26.6666666666667,12.2222222222222,18.034,18.034,0,0,0,0,0,0,0.25,44336.4860860968,21947.9696574986,29608.8978041522,25917.3737217928,11253.7246803863,5797.49099918572,0.824439391114948,0.0470071790668197
"634",2008-06-25,0.254,22.2222222222222,9.44444444444444,2008-06-25,22.2222222222222,9.44444444444444,0.254,0.254,0,0,0,0,0,0,0.25,37251.2031988702,21725.5606693501,27927.7964181397,25917.3737217928,9163.74723974316,4161.58159343005,0.817212796485135,0.106971723879479
"635",2008-06-26,10.16,26.6666666666667,11.6666666666667,2008-06-26,26.6666666666667,11.6666666666667,10.16,10.16,0,0,0,0,0,0,0.25,42917.3716601925,21942.8191180971,29355.2196489265,25917.3737217928,11092.9571849522,5452.86943000936,0.820485619754609,0.0300729568278993
"636",2008-06-27,4.318,26.1111111111111,17.7777777777778,2008-06-27,26.1111111111111,17.7777777777778,4.318,4.318,0,0,0,0,0,0,0.25,49959.9284170815,19377.1325871601,33449.8661674777,25917.3737217928,12700.6321392932,9778.69557827666,0.90024058495321,0.493020480524271
"637",2008-06-28,0.254,27.2222222222222,16.6666666666667,2008-06-28,27.2222222222222,16.6666666666667,0.254,0.254,0,0,0,0,0,0,0.25,48960.3512195424,20963.7669985153,32117.3792839488,25917.3737217928,12700.6321392932,8899.53618624464,0.864379192699365,0.242299956726701
"638",2008-06-29,0.508,27.7777777777778,19.4444444444444,2008-06-29,27.7777777777778,19.4444444444444,0.508,0.508,0,0,0,0,0,0,0.25,52833.3641462227,19336.6514834055,34342.9882704338,25917.3737217928,13665.2371118977,11182.4843356119,0.903698208912366,0.482548297158615
"639",2008-06-30,0.762,26.6666666666667,15.5555555555556,2008-06-30,26.6666666666667,15.5555555555556,0.762,0.762,0,0,0,0,0,0,0.25,47139.7099816929,21152.5072464482,31382.0970408797,25917.3737217928,12218.3296529909,8063.58576316697,0.854193606900112,0.195437111086602
"640",2008-07-01,0.508,25.5555555555556,15.5555555555556,2008-07-01,25.5555555555556,15.5555555555556,0.508,0.508,0,0,0,0,0,0,0.25,46477.1141361653,20597.7670512644,31619.4830480707,25917.3737217928,11896.7946621227,8063.58576316697,0.867182056620638,0.298282213454052
"641",2008-07-02,0,23.3333333333333,8.88888888888889,2008-07-02,23.3333333333333,8.88888888888889,0,0,0,0,0,0,0,0,0.25,36907.359064881,21765.0837423184,27702.5158216726,25917.3737217928,9324.51473517725,3859.61848750553,0.807513050932112,0.0415290213483271
"642",2008-07-03,0,26.6666666666667,11.6666666666667,2008-07-03,26.6666666666667,11.6666666666667,0,0,0,0,0,0,0,0,0.25,41926.27640189,21758.738514324,29366.0849943972,25917.3737217928,11092.9571849522,5452.86943000936,0.820789308836789,0.0320360407463175
"643",2008-07-04,12.446,22.7777777777778,11.1111111111111,2008-07-04,22.7777777777778,11.1111111111111,12.446,12.446,0,0,0,0,0,0,0.25,40219.28918036,21219.2544813357,28934.6917738287,25917.3737217928,9806.81722147952,5117.15909217557,0.833785500653137,0.177179100371356
"644",2008-07-05,0,23.3333333333333,10,2008-07-05,23.3333333333333,10,0,0,0,0,0,0,0,0,0.25,38174.4376635265,21546.0108488046,28255.0474997359,25917.3737217928,9646.04972604543,4471.70331073341,0.817325178726282,0.0846964006837064
"645",2008-07-06,0.254,25,11.1111111111111,2008-07-06,25,11.1111111111111,0.254,0.254,0,0,0,0,0,0,0.25,40328.1186776666,21573.6977293862,28912.4867080151,25917.3737217928,10449.8872032159,5117.15909217557,0.820509044274738,0.0641995387803409
"646",2008-07-07,0,28.3333333333333,16.1111111111111,2008-07-07,28.3333333333333,16.1111111111111,0,0,0,0,0,0,0,0,0.25,48589.3642744586,21254.1501740092,31741.9158558194,25917.3737217928,12861.3996347272,8476.27233169558,0.851066902781849,0.140665824746742
"647",2008-07-08,0,30,18.8888888888889,2008-07-08,30,18.8888888888889,0,0,0,0,0,0,0,0,0.25,53441.8064230794,20870.3648669576,33465.3755480792,25917.3737217928,14147.5395982,10702.9001316353,0.870787480832172,0.215532635386944
"648",2008-07-09,0,31.1111111111111,20,2008-07-09,31.1111111111111,20,0,0,0,0,0,0,0,0,0.25,55590.6431969925,20825.4008164865,34044.9611864206,25917.3737217928,14790.6095799363,11674.0453359418,0.872767669715385,0.195437111086602
"649",2008-07-10,5.334,26.6666666666667,11.6666666666667,2008-07-10,26.6666666666667,11.6666666666667,5.334,5.334,0,0,0,0,0,0,0.25,42028.8705324813,21464.6687950118,29333.3618443007,25917.3737217928,11092.9571849522,5452.86943000936,0.819874688731459,0.0261238228708808
"650",2008-07-11,0,24.4444444444444,11.6666666666667,2008-07-11,24.4444444444444,11.6666666666667,0,0,0,0,0,0,0,0,0.25,40385.2417389864,21185.2061676984,29041.6526598556,25917.3737217928,10449.8872032159,5452.86943000936,0.824174651898453,0.0872006324242314
"651",2008-07-12,1.27,25.5555555555556,13.3333333333333,2008-07-12,25.5555555555556,13.3333333333333,1.27,1.27,0,0,0,0,0,0,0.25,43143.1304778875,21014.9017132824,30000.9046993417,25917.3737217928,11253.7246803863,6514.25644000318,0.835354553446236,0.118100290212859
"652",2008-07-13,2.032,30.5555555555556,17.2222222222222,2008-07-13,30.5555555555556,17.2222222222222,2.032,2.032,0,0,0,0,0,0,0.25,51159.3615449102,21168.2662283836,32371.9857226397,25917.3737217928,13826.0046073318,9333.60137501455,0.848653111784077,0.0682797874910993
"653",2008-07-14,34.29,23.8888888888889,14.4444444444444,2008-07-14,23.8888888888889,14.4444444444444,34.29,34.29,0,0,0,0,0,0,0.25,46282.0524762223,19710.2507925552,31193.8069904117,25917.3737217928,11092.9571849522,7269.06623009602,0.871874588816764,0.362257630791404
