"","DS","Pmm","TxC","TnC","Date","MaxT_C","MinT_C","Precip_mm","Rain_mm","SnowfallWatEq_mm","SnowMelt_mm","NewSnow_m","SnowDepth_m","SnowWaterEq_mm","SnowTemp","Albedo","NetEnergy","S","La","Lt","H","E","AE","cloudiness"
"182",2007-03-31,0,12.2222222222222,-3.88888888888889,2007-03-31,12.2222222222222,-3.88888888888889,0,0,0,0,0,0,0,0,0.25,12065.3313590672,15110.8747970309,21497.8929982642,25917.3737217928,2411.51243151136,-1210.57514594637,0.741726457314605,0.00410254470037308
"183",2007-04-01,0,11.6666666666667,-1.66666666666667,2007-04-01,11.6666666666667,-1.66666666666667,0,0,0,0,0,0,0,0,0.25,14191.8958591499,15534.6769163101,22057.004282247,25917.3737217928,2893.81491781363,-549.226535428016,0.751942865465906,0.0324130040425141
"184",2007-04-02,1.778,8.88888888888889,4.44444444444444,2007-04-02,8.88888888888889,4.44444444444444,1.778,1.778,0,0,0,0,0,0,0.25,16810.4963808376,8325.53638723964,28604.4808197191,25917.3737217928,3858.41989041817,1716.64900525356,0.952138013226046,0.95948204581425
"185",2007-04-03,0,18.3333333333333,0,2007-04-03,18.3333333333333,0,0,0,0,0,0,0,0,0,0.25,19193.2425495199,15790.1255624759,23842.1633595118,25917.3737217928,5305.32734932499,0,0.76589278866793,0.00030226402947231
"186",2007-04-04,0.0254,18.8888888888889,2.77777777777778,2007-04-04,18.8888888888889,2.77777777777778,0.0254,0.0254,0,0,0,0,0,0,0.25,22298.8980137817,16056.3131166158,24688.7227541776,25917.3737217928,6269.93232192953,1027.14784285162,0.774641961105145,0.00250550573789565
"187",2007-04-05,2.54,5.55555555555556,-3.33333333333333,2007-04-05,5.55555555555556,-3.33333333333333,2.54,2.54,0,0,0,0,0,0,0.25,10461.0228658429,14700.6489847204,21902.2946334716,25917.3737217928,643.069981736362,-1052.470345626,0.789903409777904,0.279126030461315
"188",2007-04-06,0.0254,-1.66666666666667,-6.11111111111111,2007-04-06,-1.66666666666667,-6.11111111111111,0.0254,0,0.0254,0.0254,0.000289367088607595,0,0,0,0.258400806856792,2969.44677059504,8618.13404009108,24144.3227006543,25917.3737217928,-2250.74493607727,-1797.89131228024,0.937225628311,0.940909380156815
"189",2007-04-07,0,-1.11111111111111,-7.77777777777778,2007-04-07,-1.11111111111111,-7.77777777777778,0,0,0,0,0,0,0,0,0.25,3846.98404679619,12673.5259112678,21684.2241601593,25917.3737217928,-2572.27992694545,-2194.11237589267,0.84870931507927,0.594530740420796
"190",2007-04-08,0,-1.11111111111111,-5.55555555555556,2007-04-08,-1.11111111111111,-5.55555555555556,0,0,0,0,0,0,0,0,0.25,3867.41611855649,8761.72817669363,24436.8739839253,25917.3737217928,-1929.20994520909,-1657.60237506058,0.940797626685834,0.952906474127212
"191",2007-04-09,0,0,-5,2007-04-09,0,-5,0,0,0,0,0,0,0,0,0.25,5732.12129239327,10105.6868292342,24330.7429917985,25917.3737217928,-1446.90745890681,-1513.02734793986,0.925234614557408,0.886180767429419
"192",2007-04-10,0.254,2.77777777777778,-3.33333333333333,2007-04-10,2.77777777777778,-3.33333333333333,0.254,0,0.254,0.254,0.00253858967240422,0,0,0,0.320487485810143,9530.38924786659,12297.1627112803,24190.8380994392,25917.3737217928,-160.767495434091,-1052.470345626,0.890328072130995,0.726485521167184
"193",2007-04-11,0,5,-6.66666666666667,2007-04-11,5,-6.66666666666667,0,0,0,0,0,0,0,0,0.260487485810143,6790.47165586393,15047.7346875422,19903.4155106931,25917.3737217928,-482.302486302272,-1934.00233427636,0.738525058711088,0.0950637845737504
"194",2007-04-12,13.97,10.5555555555556,-3.33333333333333,2007-04-12,10.5555555555556,-3.33333333333333,13.97,13.97,0,0,0,0,0,0,0.25,13716.8499828478,16838.6808615129,21373.1574147772,25917.3737217928,2089.97744064318,-1052.470345626,0.743358473481507,0.0241005207966291
"195",2007-04-13,3.556,8.33333333333333,0.555555555555556,2007-04-13,8.33333333333333,0.555555555555556,3.556,3.556,0,0,0,0,0,0,0.25,16355.3088986426,14759.666622595,24507.4653131507,25917.3737217928,2572.27992694545,193.892091077625,0.842185993683827,0.461655348498792
"196",2007-04-14,0.0254,2.77777777777778,0.555555555555556,2007-04-14,2.77777777777778,0.555555555555556,0.0254,0.0254,0,0,0,0,0,0,0.25,5211.29233603581,3058.97613151527,26738.0150626312,25917.3737217928,964.604972604543,193.892091077625,0.956533333333333,1
"197",2007-04-15,4.064,7.77777777777778,0.555555555555556,2007-04-15,7.77777777777778,0.555555555555556,4.064,4.064,0,0,0,0,0,0,0.25,16002.6393062769,14368.7763469925,24701.7121584882,25917.3737217928,2411.51243151136,193.892091077625,0.852265542972044,0.511861321261878
"198",2007-04-16,14.478,3.33333333333333,-1.11111111111111,2007-04-16,3.33333333333333,-1.11111111111111,14.478,14.478,0,0,0,0,0,0,0.25,10084.7491585082,9313.93337061589,26175.984164141,25917.3737217928,643.069981736362,-371.42863619231,0.944033467340407,0.947706384260492
"199",2007-04-17,21.59,0.555555555555556,-1.11111111111111,2007-04-17,0.555555555555556,-1.11111111111111,21.59,0,21.59,4.33565190194202,0.215780122154359,0.172447676715738,17.254348098058,0,0.979869731861904,1445.07277891728,1774.22669217561,25947.4159401609,25917.3737217928,-160.767495434091,-371.42863619231,0.954977777777778,1
"200",2007-04-18,1.524,1.66666666666667,0,2007-04-18,1.66666666666667,0,1.524,1.524,0,1.92777054624566,0,0.107429155789689,15.3265775518123,0,0.751349580856418,642.52592306368,47.9533815271957,26396.9386974858,26463.0026422516,482.302486302272,0,0.955866666666667,1
"201",2007-04-19,0,7.22222222222222,-0.555555555555556,2007-04-19,7.22222222222222,-0.555555555555556,0,0,0,13.3636448856549,0,0.0108997609858136,1.96293266615743,0,0.697726453627903,4454.10284038877,5107.62415883145,23895.6676410335,26463.0026422516,1929.20994520909,-188.396262433639,0.834434535918601,0.441988559005127
"202",2007-04-20,0,13.8888888888889,-2.22222222222222,2007-04-20,13.8888888888889,-2.22222222222222,0,0,0,1.96293266615743,0,0,0,0,0.637726453627903,5942.9496661866,7312.70376727171,22266.0480191721,26463.0026422516,3376.1174041159,-721.916882121488,0.750045266987573,0.00416991134744171
"203",2007-04-21,0,17.7777777777778,0,2007-04-21,17.7777777777778,0,0,0,0,0,0,0,0,0,0.577726453627903,11890.5680544516,8777.75103526106,23712.6308870925,25917.3737217928,5144.5598538909,0,0.764735487132213,0.00147090307160669
"204",2007-04-22,0,21.1111111111111,0.555555555555556,2007-04-22,21.1111111111111,0.555555555555556,0,0,0,0,0,0,0,0,0.517726453627903,15475.7174560626,10081.7842416729,24674.4825231754,25917.3737217928,6269.93232192953,193.892091077625,0.774195154659142,0.000150173919215901
"205",2007-04-23,0,25.5555555555556,6.11111111111111,2007-04-23,25.5555555555556,6.11111111111111,0,0,0,0,0,0,0,0,0.457726453627903,24909.4663582588,11708.7985895767,27315.3097507469,25917.3737217928,9163.74723974316,2465.98449998478,0.799290439318966,0.000733684957315628
"206",2007-04-24,4.826,27.2222222222222,7.22222222222222,2007-04-24,27.2222222222222,7.22222222222222,4.826,4.826,0,0,0,0,0,0,0.397726453627903,28842.111037505,13183.2663592671,28085.6583510285,25917.3737217928,9967.58471691361,3000.8946654219,0.806228821786724,0.000722742584604585
"207",2007-04-25,0,12.7777777777778,0,2007-04-25,12.7777777777778,0,0,0,0,0,0,0,0,0,0.337726453627903,15989.7729475159,14878.165414049,23158.3288602756,25917.3737217928,3697.65239498408,0,0.773922553870706,0.105478048758253
"208",2007-04-26,11.43,9.44444444444444,0,2007-04-26,9.44444444444444,0,11.43,11.43,0,0,0,0,0,0,0.277726453627903,16741.2664350281,15431.9580785506,24093.9396558908,25917.3737217928,2733.04742237954,0,0.824671370811443,0.37638257096579
"209",2007-04-27,0.762,16.1111111111111,4.44444444444444,2007-04-27,16.1111111111111,4.44444444444444,0.762,0.762,0,0,0,0,0,0,0.25,25243.3344672951,17826.4929130564,25463.2759397165,25917.3737217928,5948.39733106135,1716.64900525356,0.805223864656296,0.17619324301722
"210",2007-04-28,4.572,19.4444444444444,9.44444444444444,2007-04-28,19.4444444444444,9.44444444444444,4.572,4.572,0,0,0,0,0,0,0.25,33608.7865385748,17989.9582494943,28564.3426548706,25917.3737217928,8359.90976257271,4161.58159343005,0.8520941538739,0.343040097316721
"211",2007-04-29,2.286,11.1111111111111,7.22222222222222,2007-04-29,11.1111111111111,7.22222222222222,2.286,2.286,0,0,0,0,0,0,0.25,21118.9727071399,8505.55022119327,29963.5631929925,25917.3737217928,5305.32734932499,3000.8946654219,0.962533333333333,1
"212",2007-04-30,0,18.3333333333333,7.22222222222222,2007-04-30,18.3333333333333,7.22222222222222,0,0,0,0,0,0,0,0,0.25,30665.4334540859,18656.7980809212,27356.8096395674,25917.3737217928,7395.30478996817,3000.8946654219,0.835256944246481,0.282967620405392
"213",2007-05-01,0,15.5555555555556,1.11111111111111,2007-05-01,15.5555555555556,1.11111111111111,0,0,0,0,0,0,0,0,0.25,22810.3100268497,19353.408250583,23984.8361246388,25917.3737217928,4823.02486302272,393.41451039787,0.779635623361992,0.0897550284481777
"214",2007-05-02,3.302,13.3333333333333,5,2007-05-02,13.3333333333333,5,3.302,3.302,0,0,0,0,0,0,0.25,26658.292053735,17217.1783392137,27793.4611927057,25917.3737217928,5305.32734932499,1959.5718942834,0.892822147832609,0.645596413316094
"215",2007-05-03,0,15,-1.11111111111111,2007-05-03,15,-1.11111111111111,0,0,0,0,0,0,0,0,0.25,20622.0304410355,19582.0348859636,23136.6105272047,25917.3737217928,4019.18738585226,-371.42863619231,0.76708383199331,0.0599981059913676
"216",2007-05-04,0,16.1111111111111,-2.22222222222222,2007-05-04,16.1111111111111,-2.22222222222222,0,0,0,0,0,0,0,0,0.25,19977.6187461853,19523.6723498756,22901.0496143717,25917.3737217928,4019.18738585226,-721.916882121488,0.759273916730601,0.0220920296475252
"217",2007-05-05,0,16.6666666666667,-1.11111111111111,2007-05-05,16.6666666666667,-1.11111111111111,0,0,0,0,0,0,0,0,0.25,21401.2541631047,19678.2985434088,23337.2681055265,25917.3737217928,4501.48987215454,-371.42863619231,0.764601439223237,0.0282054822301566
"218",2007-05-06,0,17.2222222222222,-0.555555555555556,2007-05-06,17.2222222222222,-0.555555555555556,0,0,0,0,0,0,0,0,0.25,22250.9964398905,19773.0339434956,23587.7076175987,25917.3737217928,4823.02486302272,-188.396262433639,0.766726820085949,0.0252754916048057
"219",2007-05-07,0,15.5555555555556,-2.22222222222222,2007-05-07,15.5555555555556,-2.22222222222222,0,0,0,0,0,0,0,0,0.25,20038.7400858798,19865.9312895279,22780.679509848,25917.3737217928,3858.41989041817,-721.916882121488,0.758285076563715,0.0238983746640022
"220",2007-05-08,0,22.2222222222222,6.11111111111111,2007-05-08,22.2222222222222,6.11111111111111,0,0,0,0,0,0,0,0,0.25,31692.750695199,20058.0023318053,26713.995318063,25917.3737217928,8199.14226713862,2465.98449998478,0.799981629107494,0.0520677050322179
"221",2007-05-09,0,27.7777777777778,10,2007-05-09,27.7777777777778,10,0,0,0,0,0,0,0,0,0.25,38843.2556657035,20046.1293668186,29137.6070204261,25917.3737217928,10932.1896895182,4471.70331073341,0.817504656016883,0.0196335216366909
"222",2007-05-10,0,28.8888888888889,17.2222222222222,2007-05-10,28.8888888888889,17.2222222222222,0,0,0,0,0,0,0,0,0.25,49666.6205705824,19763.8199914314,32969.8708048998,25917.3737217928,13343.7021210295,9333.60137501455,0.87408988385858,0.28050185074056
"223",2007-05-11,8.382,22.2222222222222,11.1111111111111,2007-05-11,22.2222222222222,11.1111111111111,8.382,8.382,0,0,0,0,0,0,0.25,39015.0853529669,19669.4299748039,29740.0802817348,25917.3737217928,9646.04972604543,5117.15909217557,0.860282271046618,0.34472722586734
"224",2007-05-12,0,23.3333333333333,6.11111111111111,2007-05-12,23.3333333333333,6.11111111111111,0,0,0,0,0,0,0,0,0.25,32481.1551993842,20349.6207549671,26889.2464082183,25917.3737217928,8520.6772580068,2465.98449998478,0.799034965779095,0.0312854528051393
"225",2007-05-13,0,15.5555555555556,-1.11111111111111,2007-05-13,15.5555555555556,-1.11111111111111,0,0,0,0,0,0,0,0,0.25,21695.4377792177,20465.8274660598,23165.4577898567,25917.3737217928,4179.95488128635,-371.42863619231,0.765002660437555,0.0434016400574869
"226",2007-05-14,0,13.3333333333333,-1.66666666666667,2007-05-14,13.3333333333333,-1.66666666666667,0,0,0,0,0,0,0,0,0.25,20570.7554945719,20564.7191851806,22923.5191624962,25917.3737217928,3376.1174041159,-549.226535428016,0.772192579290438,0.10928292654851
"227",2007-05-15,0,21.1111111111111,4.44444444444444,2007-05-15,21.1111111111111,4.44444444444444,0,0,0,0,0,0,0,0,0.25,30017.4174759491,20623.4397430639,26026.3976594563,25917.3737217928,7395.30478996817,1716.64900525356,0.79463686245561,0.0592066116418697
"228",2007-05-16,2.54,29.4444444444444,13.8888888888889,2007-05-16,29.4444444444444,13.8888888888889,2.54,2.54,0,0,0,0,0,0,0.25,45817.520701528,20727.1691134179,31176.9176688306,25917.3737217928,12539.8646438591,6886.8029972132,0.842233585080103,0.0963956431814844
"229",2007-05-17,3.556,19.4444444444444,5.55555555555556,2007-05-17,19.4444444444444,5.55555555555556,3.556,3.556,0,0,0,0,0,0,0.25,31280.1527807475,20722.8209602051,26671.1808831196,25917.3737217928,7234.53729453407,2209.2973646815,0.817493838103303,0.191537154369473
"230",2007-05-18,0.0254,12.7777777777778,0,2007-05-18,12.7777777777778,0,0.0254,0.0254,0,0,0,0,0,0,0.25,22722.9919411728,20641.339237356,24127.6924639589,25917.3737217928,3697.65239498408,0,0.806317480133229,0.260948819495046
"231",2007-05-19,0,12.2222222222222,-0.555555555555556,2007-05-19,12.2222222222222,-0.555555555555556,0,0,0,0,0,0,0,0,0.25,21960.7068476255,20710.3285602049,23807.0308675311,25917.3737217928,3376.1174041159,-188.396262433639,0.801954204349315,0.250534113349065
"232",2007-05-20,0,18.8888888888889,5,2007-05-20,18.8888888888889,5,0,0,0,0,0,0,0,0,0.25,30265.8199711953,20931.309258213,26206.3102368257,25917.3737217928,6913.00230366589,1959.5718942834,0.809521225358406,0.161046675209062
"233",2007-05-21,0,16.1111111111111,3.88888888888889,2007-05-21,16.1111111111111,3.88888888888889,0,0,0,0,0,0,0,0,0.25,28038.175559554,20725.9030798877,25788.6438809374,25917.3737217928,5787.62983562726,1480.37248489439,0.818716131896408,0.252153891803354
"234",2007-05-22,0,16.6666666666667,-1.11111111111111,2007-05-22,16.6666666666667,-1.11111111111111,0,0,0,0,0,0,0,0,0.25,22730.9447662459,21026.1016151532,23319.1556369233,25917.3737217928,4501.48987215454,-371.42863619231,0.764008018455249,0.0252754916048057
"235",2007-05-23,0,22.7777777777778,6.66666666666667,2007-05-23,22.7777777777778,6.66666666666667,0,0,0,0,0,0,0,0,0.25,33721.6557281431,21193.9124942159,27021.6444078694,25917.3737217928,8520.6772580068,2729.79528984384,0.802969275782225,0.0539790309812357
"236",2007-05-24,0,28.3333333333333,14.4444444444444,2007-05-24,28.3333333333333,14.4444444444444,0,0,0,0,0,0,0,0,0.25,46303.2367970955,21180.1161902758,31219.3309500914,25917.3737217928,12379.097148425,7269.06623009602,0.846563787809509,0.134964526703038
"237",2007-05-25,0,30.5555555555556,15.5555555555556,2007-05-25,30.5555555555556,15.5555555555556,0,0,0,0,0,0,0,0,0.25,48975.0426249474,21308.2306610752,32003.8978014686,25917.3737217928,13343.7021210295,8063.58576316697,0.848480222377764,0.0954163666585387
"238",2007-05-26,0.254,29.4444444444444,13.8888888888889,2007-05-26,29.4444444444444,13.8888888888889,0.254,0.254,0,0,0,0,0,0,0.25,46155.7635582383,21372.1530497594,31078.2025891995,25917.3737217928,12539.8646438591,6886.8029972132,0.839566831544608,0.0779022067356056
"239",2007-05-27,0,23.8888888888889,12.2222222222222,2007-05-27,23.8888888888889,12.2222222222222,0,0,0,0,0,0,0,0,0.25,41705.8786949978,20918.9520405464,30283.9221738426,25917.3737217928,10449.8872032159,5797.49099918572,0.859429086494375,0.30841649477053
"240",2007-05-28,5.588,26.1111111111111,13.3333333333333,2007-05-28,26.1111111111111,13.3333333333333,5.588,5.588,0,0,0,0,0,0,0.25,44588.0856181289,21237.3994281177,30703.4386293138,25917.3737217928,11414.4921758204,6514.25644000318,0.851678977299784,0.217028218258628
"241",2007-05-29,0,22.7777777777778,5.55555555555556,2007-05-29,22.7777777777778,5.55555555555556,0,0,0,0,0,0,0,0,0.25,32741.2548406805,21458.7608524511,26618.4280782021,25917.3737217928,8199.14226713862,2209.2973646815,0.797119757069148,0.035779304130987
"242",2007-05-30,0,22.2222222222222,5.55555555555556,2007-05-30,22.2222222222222,5.55555555555556,0,0,0,0,0,0,0,0,0.25,32577.8286661274,21541.2695941581,26533.2606573761,25917.3737217928,8038.37477170453,2209.2973646815,0.797647908546918,0.0463821943223167
"243",2007-05-31,0,28.3333333333333,12.2222222222222,2007-05-31,28.3333333333333,12.2222222222222,0,0,0,0,0,0,0,0,0.25,43551.7700044121,21607.389100005,30155.2364603255,25917.3737217928,11736.0271666886,5797.49099918572,0.830158777242684,0.0584529328180059
"244",2007-06-01,4.064,30.5555555555556,14.4444444444444,2007-06-01,30.5555555555556,14.4444444444444,4.064,4.064,0,0,0,0,0,0,0.25,48059.7898463658,21649.2392788351,31479.6429290661,25917.3737217928,13022.1671301613,7269.06623009602,0.840868841190945,0.0594800368937078
"245",2007-06-02,0.0254,28.3333333333333,16.1111111111111,2007-06-02,28.3333333333333,16.1111111111111,0.0254,0.0254,0,0,0,0,0,0,0.25,49324.5215017795,21335.614465641,32393.2381248418,25917.3737217928,12861.3996347272,8476.27233169558,0.86853020993469,0.263762444715074
"246",2007-06-03,0.254,29.4444444444444,16.1111111111111,2007-06-03,29.4444444444444,16.1111111111111,0.254,0.254,0,0,0,0,0,0,0.25,49849.1757081624,21584.1474885362,32325.8956507946,25917.3737217928,13182.9346255954,8476.27233169558,0.860237672221086,0.188835045381247
"247",2007-06-04,15.494,25.5555555555556,16.1111111111111,2007-06-04,25.5555555555556,16.1111111111111,15.494,15.494,0,0,0,0,0,0,0.25,49431.4645057076,20184.3497744952,33101.9289637528,25917.3737217928,12057.5621575568,8476.27233169558,0.904414391369322,0.543315671649666
"248",2007-06-05,1.27,21.6666666666667,15.5555555555556,2007-06-05,21.6666666666667,15.5555555555556,1.27,1.27,0,0,0,0,0,0,0.25,43189.7302042139,15884.5492080042,34115.2750940848,25917.3737217928,10771.4221940841,8063.58576316697,0.960810000011773,0.940911342323606
"249",2007-06-06,0.762,22.7777777777778,3.33333333333333,2007-06-06,22.7777777777778,3.33333333333333,0.762,0.762,0,0,0,0,0,0,0.25,30474.9547779711,21481.8067862357,25889.0774719242,25917.3737217928,7556.07228540226,1250.58895620172,0.787381602413353,0.0116641543277122
"250",2007-06-07,0,15.5555555555556,3.33333333333333,2007-06-07,15.5555555555556,3.33333333333333,0,0,0,0,0,0,0,0,0.25,28059.3935742118,21497.6190655958,25589.464429448,25917.3737217928,5466.09484475908,1250.58895620172,0.81879657224551,0.263762444715074
"251",2007-06-08,0,26.6666666666667,11.1111111111111,2007-06-08,26.6666666666667,11.1111111111111,0,0,0,0,0,0,0,0,0.25,41653.1546625566,21886.8655661671,29461.3140364885,25917.3737217928,10932.1896895182,5117.15909217557,0.826586801734301,0.0779022067356053
"252",2007-06-09,2.032,31.6666666666667,12.2222222222222,2007-06-09,31.6666666666667,12.2222222222222,2.032,2.032,0,0,0,0,0,0,0.25,45384.7234361124,21559.1499444491,30884.5414083105,25917.3737217928,12700.6321392932,5797.49099918572,0.83119966711441,0.010329374683207
"253",2007-06-10,0.0254,21.1111111111111,7.77777777777778,2007-06-10,21.1111111111111,7.77777777777778,0.0254,0.0254,0,0,0,0,0,0,0.25,35275.9855717766,21781.9183594754,27597.5397032739,25917.3737217928,8359.90976257271,3279.45053491405,0.823253751244749,0.177797148715777
"254",2007-06-11,0,23.8888888888889,7.77777777777778,2007-06-11,23.8888888888889,7.77777777777778,0,0,0,0,0,0,0,0,0.25,36309.6301449998,21944.7585023095,27666.0475898258,25917.3737217928,9163.74723974316,3279.45053491405,0.809553599577491,0.0615704381198854
"255",2007-06-12,0,26.1111111111111,10.5555555555556,2007-06-12,26.1111111111111,10.5555555555556,0,0,0,0,0,0,0,0,0.25,40778.4656857007,21969.0210992163,29152.9966401471,25917.3737217928,10610.65469865,4790.16696948016,0.8241868788113,0.0791416696879496
"256",2007-06-13,0.508,29.4444444444444,12.7777777777778,2007-06-13,29.4444444444444,12.7777777777778,0.508,0.508,0,0,0,0,0,0,0.25,45190.3335149137,21954.2490245953,30565.8657751186,25917.3737217928,12218.3296529909,6151.22011733507,0.831976496040475,0.0438189751018192
"257",2007-06-14,4.572,28.8888888888889,12.7777777777778,2007-06-14,28.8888888888889,12.7777777777778,4.572,4.572,0,0,0,0,0,0,0.25,45305.1988090886,21989.3040648457,30451.4361911438,25917.3737217928,12057.5621575568,6151.22011733507,0.831997348531943,0.0530174804690339
"258",2007-06-15,0,23.3333333333333,9.44444444444444,2007-06-15,23.3333333333333,9.44444444444444,0,0,0,0,0,0,0,0,0.25,38216.9881537809,21923.9900695336,28390.5079819986,25917.3737217928,9485.28223061134,4161.58159343005,0.824398042870273,0.134964526703038
"259",2007-06-16,0,26.1111111111111,11.1111111111111,2007-06-16,26.1111111111111,11.1111111111111,0,0,0,0,0,0,0,0,0.25,41483.2961318662,22005.5040477059,29333.5845196935,25917.3737217928,10771.4221940841,5117.15909217557,0.826140233809778,0.0833242087936023
"260",2007-06-17,0,27.2222222222222,12.7777777777778,2007-06-17,27.2222222222222,12.7777777777778,0,0,0,0,0,0,0,0,0.25,44220.4497216447,21984.2129190311,30254.1307358168,25917.3737217928,11575.2596712545,6151.22011733507,0.836040984924728,0.10609117013709
"261",2007-06-18,0,28.3333333333333,12.7777777777778,2007-06-18,28.3333333333333,12.7777777777778,0,0,0,0,0,0,0,0,0.25,44684.2255675786,22023.8993068772,30356.6852030364,25917.3737217928,11896.7946621227,6151.22011733507,0.832549117470807,0.0656381976692536
"262",2007-06-19,0,29.4444444444444,17.2222222222222,2007-06-19,29.4444444444444,17.2222222222222,0,0,0,0,0,0,0,0,0.25,51709.7960525015,21659.2704059309,32956.8283768852,25917.3737217928,13504.4696164636,9333.60137501455,0.870475882641028,0.246422856955987
"263",2007-06-20,22.86,32.7777777777778,14.4444444444444,2007-06-20,32.7777777777778,14.4444444444444,22.86,22.86,0,0,0,0,0,0,0.25,51227.8067323713,21840.879522463,31930.0475897074,25917.3737217928,13665.2371118977,7269.06623009602,0.840204311578408,0.0157958051177562
"264",2007-06-21,0.0254,21.6666666666667,8.33333333333333,2007-06-21,21.6666666666667,8.33333333333333,0.0254,0.0254,0,0,0,0,0,0,0.25,36115.2325998246,21869.2976601957,27741.629888798,25917.3737217928,8681.44475344089,3565.63381918279,0.821191687679068,0.152100393025949
"265",2007-06-22,16.002,23.8888888888889,10.5555555555556,2007-06-22,23.8888888888889,10.5555555555556,16.002,16.002,0,0,0,0,0,0,0.25,40984.1790709603,21863.6169783914,28949.7061279679,25917.3737217928,9967.58471691361,4790.16696948016,0.831032236129467,0.153015503592032
"266",2007-06-23,0,18.8888888888889,5,2007-06-23,18.8888888888889,5,0,0,0,0,0,0,0,0,0.25,31017.6418158529,21923.9900695336,25965.4512701628,25917.3737217928,6913.00230366589,1959.5718942834,0.802081015574216,0.120836570088237
"267",2007-06-24,0.254,18.8888888888889,6.11111111111111,2007-06-24,18.8888888888889,6.11111111111111,0.254,0.254,0,0,0,0,0,0,0.25,32252.0396652739,21752.4648218047,26530.0917707431,25917.3737217928,7234.53729453407,2465.98449998478,0.813169339668205,0.167867212195979
"268",2007-06-25,0,27.2222222222222,12.7777777777778,2007-06-25,27.2222222222222,12.7777777777778,0,0,0,0,0,0,0,0,0.25,44072.7115558711,21947.6816932584,30142.9237958159,25917.3737217928,11575.2596712545,6151.22011733507,0.83296789846058,0.0857665242101824
"269",2007-06-26,0,30.5555555555556,15,2007-06-26,30.5555555555556,15,0,0,0,0,0,0,0,0,0.25,48645.6639674854,21969.0210992163,31576.825936882,25917.3737217928,13182.9346255954,7661.25602758449,0.840303870726813,0.0459745473334261
"270",2007-06-27,0,32.7777777777778,19.4444444444444,2007-06-27,32.7777777777778,19.4444444444444,0,0,0,0,0,0,0,0,0.25,56415.4144653198,21801.1909205005,34063.9683601958,25917.3737217928,15112.1445708045,11182.4843356119,0.86679167171315,0.129337091005795
"271",2007-06-28,5.08,32.2222222222222,20.5555555555556,2007-06-28,32.2222222222222,20.5555555555556,5.08,5.08,0,0,0,0,0,0,0.25,58426.5546253567,21414.4838552903,34742.6695637591,25917.3737217928,15272.9120662386,12177.829528528,0.880788753038977,0.231929578621275
"272",2007-06-29,0.0254,26.6666666666667,14.4444444444444,2007-06-29,26.6666666666667,14.4444444444444,0.0254,0.0254,0,0,0,0,0,0,0.25,45986.228993593,21546.9315851634,31015.617371337,25917.3737217928,11896.7946621227,7269.06623009602,0.850620701753562,0.187032628587894
"273",2007-06-30,0,22.2222222222222,7.22222222222222,2007-06-30,22.2222222222222,7.22222222222222,0,0,0,0,0,0,0,0,0.25,34676.9054727483,21877.676366592,27022.0309045203,25917.3737217928,8520.6772580068,3000.8946654219,0.802980760832179,0.0540452781449804
"274",2007-07-01,1.778,23.3333333333333,9.44444444444444,2007-07-01,23.3333333333333,9.44444444444444,1.778,1.778,0,0,0,0,0,0,0.25,37946.519618284,21778.4610508588,28143.18279851,25917.3737217928,9485.28223061134,4161.58159343005,0.817216262348774,0.0917961404788412
"275",2007-07-02,0,18.3333333333333,5.55555555555556,2007-07-02,18.3333333333333,5.55555555555556,0,0,0,0,0,0,0,0,0.25,31097.9431403386,21590.0400828854,26129.9771108986,25917.3737217928,6913.00230366589,2209.2973646815,0.80716327091623,0.148303271630377
"276",2007-07-03,0,20.5555555555556,7.22222222222222,2007-07-03,20.5555555555556,7.22222222222222,0,0,0,0,0,0,0,0,0.25,33855.0728170637,21651.8268564451,26908.3502452849,25917.3737217928,8038.37477170453,3000.8946654219,0.808923922798489,0.110136515382835
"277",2007-07-04,0,25,12.2222222222222,2007-07-04,25,12.2222222222222,0,0,0,0,0,0,0,0,0.25,41964.427623272,21527.0816945519,29612.8064572431,25917.3737217928,10771.4221940841,5797.49099918572,0.834004137268871,0.133402133602091
"278",2007-07-05,18.034,18.8888888888889,16.1111111111111,2007-07-05,18.8888888888889,16.1111111111111,18.034,18.034,0,0,0,0,0,0,0.25,33791.3794874036,5713.42086261387,33892.2088025393,25917.3737217928,10128.3522123477,8476.27233169558,0.9692,1
"279",2007-07-06,14.986,26.1111111111111,13.3333333333333,2007-07-06,26.1111111111111,13.3333333333333,14.986,14.986,0,0,0,0,0,0,0.25,45052.3913859592,21455.2706783529,30171.4054802421,25917.3737217928,11414.4921758204,6514.25644000318,0.836920974010264,0.120169741188926
"280",2007-07-07,1.016,25.5555555555556,12.7777777777778,2007-07-07,25.5555555555556,12.7777777777778,1.016,1.016,0,0,0,0,0,0,0.25,42873.968651068,21416.0627568273,29876.3143137462,25917.3737217928,11092.9571849522,6151.22011733507,0.835050343988618,0.124221141921683
"281",2007-07-08,0,27.2222222222222,13.3333333333333,2007-07-08,27.2222222222222,13.3333333333333,0,0,0,0,0,0,0,0,0.25,44294.8322991391,21533.1350754631,30255.787338777,25917.3737217928,11736.0271666886,6514.25644000318,0.83292689330159,0.0769029398758128
"282",2007-07-09,0,30,20,2007-07-09,30,20,0,0,0,0,0,0,0,0,0.25,55183.7822563754,20351.0651854865,34433.9708676717,25917.3737217928,14469.0745890681,11674.0453359418,0.889334694291546,0.340512244942753
