"","DS","Pmm","TxC","TnC","Date","MaxT_C","MinT_C","Precip_mm","Rain_mm","SnowfallWatEq_mm","SnowMelt_mm","NewSnow_m","SnowDepth_m","SnowWaterEq_mm","SnowTemp","Albedo","NetEnergy","S","La","Lt","H","E","AE","cloudiness"
"319","2010-03-06",0,2.22,-14.44,"2010-03-06",2.22,-14.44,0,0,0,0,0,0.310696313862597,79.8991238925428,-0.0844453867759585,0.684071636009673,-11612.0978169189,4367.26250065207,17192.0577657665,26430.3111971564,-3487.36796556969,-3426.73892061136,0.68982384546089,0.00143311582710604
"320","2010-03-07",0,4.44,-10.56,"2010-03-07",4.44,-10.56,0,0,0,0,0,0.297130956439318,79.8991238925428,-0.153652283167535,0.659644832163185,-7117.3847740418,5089.607863873,18432.2807729512,26403.541638955,-1682.08647586467,-2726.64529604632,0.706759555985469,0.00830292029683044
"321","2010-03-08",0,9.44,-6.11,"2010-03-08",9.44,-6.11,0,0,0,0,0,0.285427589291285,79.8991238925428,-0.196071156863072,0.643919321521305,-924.702461523256,5549.67674799408,20393.149481258,26387.143870756,1077.11909536861,-1730.5039153879,0.729568001200925,0.00544681451894491
"322","2010-03-09",0,9.44,-5.56,"2010-03-09",9.44,-5.56,0,0,0,0,0,0.275246268794612,79.8991238925428,-0.201582287449178,0.633344594201251,-168.859002709923,5871.1116947771,20522.3287680429,26385.01400621,1239.46855422917,-1589.75401354912,0.731259607330398,0.00686894337155275
"323","2010-03-10",0,11.11,-5,"2010-03-10",11.11,-5,0,0,0,3.89785982850098,0,0.245378711185628,76.0012640640418,-0.20258866955942,0.626051081917044,1333.14866097692,6115.76642148218,20987.3327931787,26384.6250876725,1885.37173761434,-1443.69720362573,0.735832700205998,0.00250799439669325
"324","2010-03-11",0,12.22,-1.11,"2010-03-11",12.22,-1.11,0,0,0,15.4130463131197,0,0.185392501550439,60.5882177509222,0,0.620939896999067,5137.16833616278,6267.32846359248,22315.881979302,26463.0026422516,3215.02837369094,-371.067838171062,0.754729721168489,0.032825572256863
"325","2010-03-12",0,14.44,5,"2010-03-12",14.44,5,0,0,0,39.1027279132848,0,0.0628578472915208,21.4854898376374,0,0.617320272318381,13032.9392134978,5997.82880058422,25739.9649606521,26463.0026422516,5625.5762002297,1959.5718942834,0.820409320644967,0.266541757444163
"326","2010-03-13",0.0254,8.33,4.44,"2010-03-13",8.33,4.44,0.0254,0.0254,0,21.4854898376374,0,0,0,0,0.557320272318381,10785.6205286707,2930.80651156559,28734.0012308459,26463.0026422516,3695.401650048,1714.73262666282,0.960308,1
"327","2010-03-14",4.318,7.22,2.78,"2010-03-14",7.22,2.78,4.318,4.318,0,0,0,0,0,0,0.497320272318381,10406.5963781479,4070.28330526296,28068.1647068375,25917.3737217928,2893.81491781363,1028.02917002658,0.956868663031259,0.989116073908773
"328","2010-03-15",1.27,8.33,1.67,"2010-03-15",8.33,1.67,1.27,1.27,0,0,0,0,0,0,0.437320272318381,10856.1275765114,6895.67467280282,26184.3879307665,25917.3737217928,2893.81491781363,599.9537769212,0.892649039696597,0.689304573746952
"329","2010-03-16",0,6.67,-2.78,"2010-03-16",6.67,-2.78,0,0,0,0,0,0,0,0,0.377320272318381,6310.18902553352,9307.76199977333,22511.3918715656,25917.3737217928,1125.6940030295,-890.285127042175,0.802076394559378,0.318685089522481
"330","2010-03-17",0,12.22,-3.89,"2010-03-17",12.22,-3.89,0,0,0,0,0,0,0,0,0.317320272318381,8224.47459308119,11223.0800291062,21546.1071427034,25917.3737217928,2410.54782653875,-1210.88668347437,0.743407817157698,0.0118637304161012
"331","2010-03-18",0,15,-2.22,"2010-03-18",15,-2.22,0,0,0,0,0,0,0,0,0.257320272318381,12190.4195584605,12402.6574737282,22555.0764707707,25917.3737217928,3698.29546496582,-721.236129211446,0.753750631462904,0.00864184190449391
"332","2010-03-19",0,17.78,-1.67,"2010-03-19",17.78,-1.67,0,0,0,0,0,0,0,0,0.25,15133.714941715,13456.9744728361,23309.4561406261,25917.3737217928,4661.93583259776,-550.277782552116,0.760684788359542,0.00203501213961421
"333","2010-03-20",0,17.78,-1.11,"2010-03-20",17.78,-1.11,0,0,0,0,0,0,0,0,0.25,15957.9873701471,13790.8973972656,23458.5420648501,25917.3737217928,4823.98946799532,-371.067838171062,0.76251019800853,0.00417196409729614
"334","2010-03-21",0,13.33,-2.22,"2010-03-21",13.33,-2.22,0,0,0,0,0,0,0,0,0.25,13171.7838576156,14101.4849636234,22320.8803713056,25917.3737217928,3215.02837369094,-721.236129211446,0.754898768262691,0.0336234572433469
"335","2010-03-22",0,12.78,0,"2010-03-22",12.78,0,0,0,0,0,0,0,0,0,0.25,15395.6702692043,14088.3846547424,23353.3638712888,25917.3737217928,3698.29546496582,0,0.7804279798199,0.136675496587189
"336","2010-03-23",18.288,7.22,1.67,"2010-03-23",7.22,1.67,18.288,18.288,0,0,0,0,0,0,0.25,14845.5386691429,9641.30042048998,27434.6380595882,25917.3737217928,2572.60146193632,599.9537769212,0.942769183126008,0.926168461448974
"337","2010-03-24",2.794,8.89,0.56,"2010-03-24",8.89,0.56,2.794,2.794,0,0,0,0,0,0,0.25,15432.6942295315,12839.0474231444,25352.4527526044,25917.3737217928,2734.65509733388,195.465748241603,0.867712243078425,0.576198570167512
"338","2010-03-25",0,11.67,-2.78,"2010-03-25",11.67,-2.78,0,0,0,0,0,0,0,0,0.25,12678.7159152186,14654.8730420278,22085.9002600894,25917.3737217928,2572.60146193632,-890.285127042175,0.758964127814685,0.077305918388982
"339","2010-03-26",11.43,13.89,-5.56,"2010-03-26",13.89,-5.56,11.43,11.43,0,0,0,0,0,0,0.25,11284.6338782011,14583.8822352036,21493.3740963192,25917.3737217928,2410.54782653875,-1658.7415480677,0.741588362782716,0.00350637684004862
"340","2010-03-27",0,-1.11,-10,"2010-03-27",-1.11,-10,0,0,0,0,0,0,0,0,0.25,2692.6794614749,13581.392006759,20739.4066894239,25917.3737217928,-3215.02837369094,-2668.71713922428,0.825281275062687,0.514662748616941
"341","2010-03-28",0,7.78,-7.78,"2010-03-28",7.78,-7.78,0,0,0,0,0,0,0,0,0.25,7150.22268726635,15108.5555597593,19980.6576781161,25917.3737217928,0,-2194.61682881627,0.732389978937158,0.0526784818756734
"342","2010-03-29",4.572,8.33,0.56,"2010-03-29",8.33,0.56,4.572,4.572,0,0,0,0,0,0,0.25,16144.832935979,13025.5401639279,26010.2446156659,25917.3737217928,2572.60146193632,195.465748241603,0.893821052640016,0.700112467221856
"343","2010-03-30",0,9.44,1.11,"2010-03-30",9.44,1.11,0,0,0,0,0,0,0,0,0.25,17385.1089905514,13596.8923190768,26086.6058991686,25917.3737217928,3052.97473829338,393.009755805414,0.885809148487777,0.654482144559962
"344","2010-03-31",22.86,3.33,1.11,"2010-03-31",3.33,1.11,22.86,22.86,0,0,0,0,0,0,0.25,5838.55488901499,2725.55240450531,26966.3659869878,25917.3737217928,1284.85382350925,393.009755805414,0.956976,1
"345","2010-04-01",0.254,13.33,0,"2010-04-01",13.33,0,0.254,0.254,0,0,0,0,0,0,0.25,17425.9950306241,15566.7683560352,23739.0348889361,25917.3737217928,3857.45528544557,0,0.790204020565767,0.177981538103285
"346","2010-04-02",0,23.89,1.67,"2010-04-02",23.89,1.67,0,0,0,0,0,0,0,0,0.25,23023.1643319414,15084.8315975965,25686.1617492849,25917.3737217928,7396.59092993164,599.9537769212,0.784224426791678,0.00178723910710465
"347","2010-04-03",0,28.33,14.44,"2010-04-03",28.33,14.44,0,0,0,0,0,0,0,0,0.25,40963.9991765486,15894.1004335845,31171.4570435056,25917.3737217928,12376.8464034889,7265.96901776239,0.845310227632596,0.126460642802774
"348","2010-04-04",0,27.78,6.11,"2010-04-04",27.78,6.11,0,0,0,0,0,0,0,0,0.25,29927.8503107432,15465.8374198497,27933.7837854253,25917.3737217928,9807.13875647039,2465.46407079066,0.804937054745396,0.00129277237471059
"349","2010-04-05",0,17.78,3.33,"2010-04-05",17.78,3.33,0,0,0,0,0,0,0,0,0.25,22909.2835675514,16203.8263999132,25091.7580523103,25917.3737217928,6108.84329150457,1249.22954561601,0.790380173994488,0.0922369478254089
"350","2010-04-06",0.0254,25,6.11,"2010-04-06",25,6.11,0.0254,0.0254,0,0,0,0,0,0,0.25,29111.2508789983,16172.6927851335,27213.1501281488,25917.3737217928,9002.6582093182,2465.46407079066,0.799374703252113,0.0094172759721517
"351","2010-04-07",2.794,23.33,8.33,"2010-04-07",23.33,8.33,2.794,2.794,0,0,0,0,0,0,0.25,31479.2499837596,16496.2444973868,27815.9056631245,25917.3737217928,9161.81802979795,3563.89363124321,0.813976226530718,0.0878778674604239
"352","2010-04-08",0,27.22,7.22,"2010-04-08",27.22,7.22,0,0,0,0,0,0,0,0,0.25,31634.8851064109,16291.5795343955,28121.5851893399,25917.3737217928,9966.29857695014,2999.79552751816,0.807284839655375,0.00727448890797322
"353","2010-04-09",8.128,27.78,3.33,"2010-04-09",27.78,3.33,8.128,8.128,0,0,0,0,0,0,0.25,27598.0387507393,15399.0044349001,27160.5099146978,25917.3737217928,9002.6582093182,1249.22954561601,0.797828419385368,0.000314474008603405
"354","2010-04-10",0,6.67,0,"2010-04-10",6.67,0,0,0,0,0,0,0,0,0,0.25,15903.4137173483,13157.4770140434,26560.1358749159,25917.3737217928,1930.17455018169,0,0.927455172565397,0.862505470631518
"355","2010-04-11",0,14.44,2.78,"2010-04-11",14.44,2.78,0,0,0,0,0,0,0,0,0.25,22239.1354598737,16633.4628485211,25338.8678746437,25917.3737217928,4983.14928847507,1028.02917002658,0.820420344928981,0.288238150147114
"356","2010-04-12",0,15.56,-2.22,"2010-04-12",15.56,-2.22,0,0,0,0,0,0,0,0,0.25,17223.5491767146,17076.1834049914,22752.6265223641,25917.3737217928,3860.34910036338,-721.236129211446,0.757315228168558,0.0191384947272414
"357","2010-04-13",0,12.22,1.67,"2010-04-13",12.22,1.67,0,0,0,0,0,0,0,0,0.25,20524.926273211,16548.4684056897,25101.3688915498,25917.3737217928,4019.50892084313,599.9537769212,0.832217905588002,0.376122552373197
"358","2010-04-14",0,14.44,-3.33,"2010-04-14",14.44,-3.33,0,0,0,0,0,0,0,0,0.25,15997.491240249,17334.0493663761,22244.294747695,25917.3737217928,3215.02837369094,-1051.50752572018,0.752308619847013,0.0213982217644554
"359","2010-04-15",0,16.11,0.56,"2010-04-15",16.11,0.56,0,0,0,0,0,0,0,0,0.25,20731.700609566,17554.2274205572,23902.3916945647,25917.3737217928,4823.98946799532,195.465748241603,0.776937346469166,0.0762381625190004
"360","2010-04-16",0,18.89,3.89,"2010-04-16",18.89,3.89,0,0,0,0,0,0,0,0,0.25,25554.0010913679,17672.9816147123,25552.4443083963,25917.3737217928,6592.11038277945,1480.8385072726,0.795490031244347,0.0989529960416055
"361","2010-04-17",9.652,25,5,"2010-04-17",25,5,9.652,9.652,0,0,0,0,0,0,0.25,29832.875002509,17434.3099831449,26893.8460934326,25917.3737217928,8681.44475344089,1959.5718942834,0.796096081959659,0.00636516817455779
"362","2010-04-18",2.54,6.11,1.67,"2010-04-18",6.11,1.67,2.54,2.54,0,0,0,0,0,0,0.25,14259.371040654,9446.20099431007,27664.7034651565,25917.3737217928,2251.388006059,599.9537769212,0.958312,1
"363","2010-04-19",0.762,11.11,-1.67,"2010-04-19",11.11,-1.67,0.762,0.762,0,0,0,0,0,0,0.25,17182.2791699483,17851.2031552171,22878.8603486601,25917.3737217928,2731.76128241607,-550.277782552116,0.783107480069055,0.183434923431835
"364","2010-04-20",0,13.33,-1.67,"2010-04-20",13.33,-1.67,0,0,0,0,0,0,0,0,0.25,17956.4685240274,18164.2766904534,22712.6551437483,25917.3737217928,3374.18819417069,-550.277782552116,0.765126044587186,0.0758186194898589
"365","2010-04-21",0,17.22,1.67,"2010-04-21",17.22,1.67,0,0,0,0,0,0,0,0,0.25,22923.50016113,18291.3091494928,24310.1945767588,25917.3737217928,5466.41637974995,599.9537769212,0.777857137342574,0.0543757119974522
"366","2010-04-22",0,19.44,2.78,"2010-04-22",19.44,2.78,0,0,0,0,0,0,0,0,0.25,25107.1272394418,18384.7667916857,25008.6482521404,25917.3737217928,6430.05674738189,1028.02917002658,0.781631241666591,0.0322547267213539
"367","2010-04-23",0,11.11,-2.78,"2010-04-23",11.11,-2.78,0,0,0,0,0,0,0,0,0.25,16362.9458033669,18456.188404762,22130.8684209011,25917.3737217928,2410.54782653875,-890.285127042175,0.763583902912033,0.104539141653841
"368","2010-04-24",0,12.78,-2.78,"2010-04-24",12.78,-2.78,0,0,0,0,0,0,0,0,0.25,17017.5806031592,18640.7233124149,22117.7012217656,25917.3737217928,2893.81491781363,-890.285127042175,0.754012078040859,0.0420731934680649
"369","2010-04-25",4.318,18.89,1.67,"2010-04-25",18.89,1.67,4.318,4.318,0,0,0,0,0,0,0.25,24187.6932385921,18697.3878064374,24498.6079380014,25917.3737217928,5949.68347102482,599.9537769212,0.774693934622896,0.0171537652735912
"370","2010-04-26",10.922,10.56,8.33,"2010-04-26",10.56,8.33,10.922,10.922,0,0,0,0,0,0,0.25,17146.2988416494,3338.30049090793,30088.7972435411,25917.3737217928,5466.41637974995,3563.89363124321,0.962756,1
"371","2010-04-27",17.018,10.56,1.67,"2010-04-27",10.56,1.67,17.018,17.018,0,0,0,0,0,0,0.25,21573.2412146716,17220.9543905027,25520.4978305544,25917.3737217928,3539.13564448607,599.9537769212,0.85621220699283,0.504193965133281
"372","2010-04-28",1.524,7.22,0.56,"2010-04-28",7.22,0.56,1.524,1.524,0,0,0,0,0,0,0.25,17888.7767961776,14838.1274652578,26323.270186412,25917.3737217928,2251.388006059,195.465748241603,0.911844427707409,0.787685517391822
"373","2010-04-29",0,11.67,-2.78,"2010-04-29",11.67,-2.78,0,0,0,0,0,0,0,0,0.25,17064.2466279973,19160.5536078778,21965.7504070181,25917.3737217928,2572.60146193632,-890.285127042175,0.754835275136305,0.0582377356420347
"374","2010-04-30",0,17.22,4.44,"2010-04-30",17.22,4.44,0,0,0,0,0,0,0,0,0.25,26759.0139690503,19083.4534995317,25437.1984526642,25917.3737217928,6268.00311198432,1714.73262666282,0.798163849458234,0.126579216390113
"375","2010-05-01",0,25,9.44,"2010-05-01",25,9.44,0,0,0,0,0,0,0,0,0.25,36017.2294788354,19400.7142354906,28235.4566306724,25917.3737217928,9966.29857695014,4159.13375751504,0.810553741022011,0.027344366401502
"376","2010-05-02",0.254,29.44,15.56,"2010-05-02",29.44,15.56,0.254,0.254,0,0,0,0,0,0,0.25,46303.131908595,19428.4193259237,31506.0703060469,25917.3737217928,13022.1671301613,8066.84586825579,0.841574756372627,0.06449720236409
"377","2010-05-03",0.254,27.22,18.33,"2010-05-03",27.22,18.33,0.254,0.254,0,0,0,0,0,0,0.25,49310.2766558781,17789.4362018977,33827.312879615,25917.3737217928,13181.3269506411,10232.2779755171,0.900226285042289,0.475483070280479
"378","2010-05-04",2.032,22.78,8.33,"2010-05-04",22.78,8.33,2.032,2.032,0,0,0,0,0,0,0.25,34063.8643268398,19668.8818703828,27440.0517456884,25917.3737217928,9002.6582093182,3563.89363124321,0.806039841699299,0.0486542082386945
"379","2010-05-05",0.508,20.56,5,"2010-05-05",20.56,5,0.508,0.508,0,0,0,0,0,0,0.25,29256.0813645445,19797.5242545803,25819.500599542,25917.3737217928,7396.59092993164,1959.5718942834,0.7882953963835,0.0242138581317101
"380","2010-05-06",15.748,26.11,12.22,"2010-05-06",26.11,12.22,15.748,15.748,0,0,0,0,0,0,0.25,41774.9106480635,19817.5281044849,29546.0654187384,25917.3737217928,11091.9925799796,5796.09450265331,0.825838630545852,0.0647264218545487
"381","2010-05-07",0,18.89,1.67,"2010-05-07",18.89,1.67,0,0,0,0,0,0,0,0,0.25,25177.6034221355,19924.6115909479,24447.7283050344,25917.3737217928,5949.68347102482,599.9537769212,0.77308502104074,0.00877505437205683
"382","2010-05-08",9.144,17.22,6.67,"2010-05-08",17.22,6.67,9.144,9.144,0,0,0,0,0,0,0.25,30364.9138385488,19205.9704253488,26799.8479752124,25917.3737217928,6913.32383865676,2731.39998512366,0.827849344676746,0.260088010531998
"383","2010-05-09",1.016,17.22,0.56,"2010-05-09",17.22,0.56,1.016,1.016,0,0,0,0,0,0,0.25,23540.1853546599,20138.361758225,23767.5932381134,25917.3737217928,5145.20292387263,195.465748241603,0.766495957933421,0.0103403277709768
"384","2010-05-10",0.0254,5.56,-2.78,"2010-05-10",5.56,-2.78,0.0254,0.0254,0,0,0,0,0,0,0.25,15458.9954012756,17899.1602015188,23389.8652162396,25917.3737217928,804.480547152189,-890.285127042175,0.84013187554457,0.493463937114999
"385","2010-05-11",0,11.11,-2.78,"2010-05-11",11.11,-2.78,0,0,0,0,0,0,0,0,0.25,17930.7097231723,20261.3545283586,21893.4662171099,25917.3737217928,2410.54782653875,-890.285127042175,0.75539278732257,0.0669146482316594
"386","2010-05-12",17.78,11.11,2.22,"2010-05-12",11.11,2.22,17.78,17.78,0,0,0,0,0,0,0.25,23550.8557151779,18532.1495582317,25598.864461744,25917.3737217928,3857.45528544557,809.044591549374,0.85211238427456,0.476756983473337
"387","2010-05-13",0.254,7.78,0.56,"2010-05-13",7.78,0.56,0.254,0.254,0,0,0,0,0,0,0.25,19669.625803568,16802.5467755449,25998.0968041177,25917.3737217928,2413.44164145657,195.465748241603,0.896950674381235,0.717091013575676
"388","2010-05-14",7.62,15.56,4.44,"2010-05-14",15.56,4.44,7.62,7.62,0,0,0,0,0,0,0.25,27831.3921611045,19918.6201050491,25834.7433155581,25917.3737217928,5787.62983562726,1714.73262666282,0.820179657895273,0.259729078132884
"389","2010-05-15",0,26.11,11.11,"2010-05-15",26.11,11.11,0,0,0,0,0,0,0,0,0.25,39957.943374916,20650.6806559781,29164.3608456855,25917.3737217928,10770.7791241023,5116.49647094281,0.821386786611351,0.0530877024118462
"390","2010-05-16",0,17.22,10,"2010-05-16",17.22,10,0,0,0,0,0,0,0,0,0.25,33959.9034949333,16992.928568523,30362.681131181,25917.3737217928,7876.9642062887,4471.70331073341,0.916322852332144,0.720480191488019
"391","2010-05-17",0,18.33,2.22,"2010-05-17",18.33,2.22,0,0,0,0,0,0,0,0,0.25,26374.1651837836,20801.4717733845,24561.2328845355,25917.3737217928,5946.78965610701,809.044591549374,0.776729036801575,0.0278790741835241
"392","2010-05-18",0,21.67,7.22,"2010-05-18",21.67,7.22,0,0,0,0,0,0,0,0,0.25,33446.51939304,20845.5499158694,26985.3163738816,25917.3737217928,8360.23129756358,2999.79552751816,0.804984487850964,0.073107286676661
"393","2010-05-19",5.588,13.33,9.44,"2010-05-19",13.33,9.44,5.588,5.588,0,0,0,0,0,0,0.25,25540.0709661957,9295.91466594451,30972.9783006673,25917.3737217928,6589.21656786163,4159.13375751504,0.964308,1
"394","2010-05-20",0,18.89,7.22,"2010-05-20",18.89,7.22,0,0,0,0,0,0,0,0,0.25,32440.6852368792,20520.802646135,27108.7100346074,25917.3737217928,7555.75075041139,2999.79552751816,0.824481490870652,0.217368233292039
"395","2010-05-21",0,27.22,8.89,"2010-05-21",27.22,8.89,0,0,0,0,0,0,0,0,0.25,38058.0076725249,20906.5845549325,28586.0167794593,25917.3737217928,10449.565668225,3860.21439170088,0.811250323823612,0.00611990928983697
"396","2010-05-22",0,28.33,11.67,"2010-05-22",28.33,11.67,0,0,0,0,0,0,0,0,0.25,42164.9615652721,21116.3052629312,29762.8599614042,25917.3737217928,11575.2596712545,5454.91039147498,0.822465235362092,0.0163044666805053
"397","2010-05-23",0,25.56,16.67,"2010-05-23",25.56,16.67,0,0,0,0,0,0,0,0,0.25,47619.8456654938,19243.9641603067,32997.5666871085,25917.3737217928,12220.580397927,8902.10814194445,0.898117842894751,0.495115535362798
"398","2010-05-24",0,24.44,12.78,"2010-05-24",24.44,12.78,0,0,0,0,0,0,0,0,0.25,41958.2963953383,20760.1071914917,30019.1302130865,25917.3737217928,10770.7791241023,6152.65358845059,0.845460561713032,0.206386745329357
"399","2010-05-25",0,26.11,12.78,"2010-05-25",26.11,12.78,0,0,0,0,0,0,0,0,0.25,42790.6441603873,21174.2486478203,29954.069430532,25917.3737217928,11254.0462153772,6152.65358845059,0.834044126360108,0.109548731918034
"400","2010-05-26",0,29.44,12.22,"2010-05-26",29.44,12.22,0,0,0,0,0,0,0,0,0.25,43644.4844563239,21311.0137721741,30226.1169556778,25917.3737217928,12055.6329476116,5796.09450265331,0.825878589833122,0.0117022748901416
"401","2010-05-27",0,30.56,13.89,"2010-05-27",30.56,13.89,0,0,0,0,0,0,0,0,0.25,46501.4788574619,21399.1144538127,31096.1730587099,25917.3737217928,12863.0073096816,6887.55775705046,0.833721845992777,0.0183063409310672
"402","2010-05-28",0,30,13.33,"2010-05-28",30,13.33,0,0,0,0,0,0,0,0,0.25,45528.6356122175,21449.3563870906,30772.7028407698,25917.3737217928,12538.9000388865,6512.05006726353,0.831332651259616,0.0208564858822139
"403","2010-05-29",0.508,27.22,13.33,"2010-05-29",27.22,13.33,0.508,0.508,0,0,0,0,0,0,0.25,44311.3804888674,21445.7858682789,30320.2400433835,25917.3737217928,11734.4194917343,6512.05006726353,0.834732836342787,0.0890255346248614
"404","2010-05-30",0,26.67,10,"2010-05-30",26.67,10,0,0,0,0,0,0,0,0,0.25,39684.016387789,21543.3366239629,28801.7308712629,25917.3737217928,10611.6193036226,4471.70331073341,0.814237600574514,0.0161992033434732
"405","2010-05-31",0,26.67,12.78,"2010-05-31",26.67,12.78,0,0,0,0,0,0,0,0,0.25,43325.5624060917,21535.1938086625,29965.9888799965,25917.3737217928,11416.0998507748,6152.65358845059,0.831191429335938,0.0824812401032978
"406","2010-06-01",8.382,31.11,18.33,"2010-06-01",31.11,18.33,8.382,8.382,0,0,0,0,0,0,0.25,54282.1995228985,21418.1388755279,33198.8826719756,25917.3737217928,14307.0209536706,10232.2779755171,0.860662670782715,0.129876619646777
"407","2010-06-02",0.254,25,10,"2010-06-02",25,10,0.254,0.254,0,0,0,0,0,0,0.25,39033.250418156,21688.2230234244,28470.6765934432,25917.3737217928,10128.3522123477,4471.70331073341,0.814162922078357,0.0412054550300381
"408","2010-06-03",1.524,28.33,13.33,"2010-06-03",28.33,13.33,1.524,1.524,0,0,0,0,0,0,0.25,45097.0812079861,21725.3804735329,30415.0627773709,25917.3737217928,12055.6329476116,6512.05006726353,0.831041221507037,0.0466524602071353
"409","2010-06-04",0.508,24.44,15,"2010-06-04",24.44,15,0.508,0.508,0,0,0,0,0,0,0.25,45441.3427587086,20182.0854964926,31887.0943285674,25917.3737217928,11413.206035857,7661.25602758449,0.884539092206714,0.43273935663565
"410","2010-06-05",6.604,25.56,17.22,"2010-06-05",25.56,17.22,6.604,6.604,0,0,0,0,0,0,0.25,49263.3500754661,19268.8495922692,33434.0005371203,25917.3737217928,12379.7402184067,9331.84329746264,0.906604542857964,0.547973630370827
"411","2010-06-06",18.542,27.22,15,"2010-06-06",27.22,15,18.542,18.542,0,0,0,0,0,0,0.25,48397.964200196,21469.5737785238,31149.8507288714,25917.3737217928,12217.6865830091,7661.25602758449,0.847884862293787,0.152416863160317
"412","2010-06-07",3.556,23.89,6.11,"2010-06-07",23.89,6.11,3.556,3.556,0,0,0,0,0,0,0.25,34273.1310324316,21743.5522897566,26903.0156402363,25917.3737217928,8681.44475344089,2465.46407079066,0.796367513582282,0.00794142614565863
"413","2010-06-08",0,18.89,5,"2010-06-08",18.89,5,0,0,0,0,0,0,0,0,0.25,30592.9800191204,21804.8011598756,25659.6568480974,25917.3737217928,6913.32383865676,1959.5718942834,0.792628753938268,0.0697383354047032
"414","2010-06-09",0,18.89,6.67,"2010-06-09",18.89,6.67,0,0,0,0,0,0,0,0,0.25,32453.0316805323,21546.3458496084,26523.0686376614,25917.3737217928,7396.59092993164,2731.39998512366,0.809776038247731,0.142548854408955
"415","2010-06-10",12.7,17.22,10.56,"2010-06-10",17.22,10.56,12.7,12.7,0,0,0,0,0,0,0.25,35530.5389561379,17051.9521033181,30650.3013182415,25917.3737217928,8039.01784168626,4792.74881468476,0.921400905465841,0.746067020987214
"416","2010-06-11",0.0254,21.11,7.78,"2010-06-11",21.11,7.78,0.0254,0.0254,0,0,0,0,0,0,0.25,34722.408554585,21800.3917837116,27024.0382432205,25917.3737217928,8360.23129756358,3280.5799592821,0.806139579150489,0.0797255453213996
"417","2010-06-12",0.254,24.44,11.11,"2010-06-12",24.44,11.11,0.254,0.254,0,0,0,0,0,0,0.25,40277.389992348,21817.2889860461,28781.5038543244,25917.3737217928,10287.5120328275,5116.49647094281,0.819945522679524,0.0689558857611522
"418","2010-06-13",5.842,28.89,17.78,"2010-06-13",28.89,17.78,5.842,5.842,0,0,0,0,0,0,0.25,52025.3910796222,21271.0274088156,32640.2478667262,25917.3737217928,13505.4342214362,9780.49841043697,0.862094789567842,0.185284887478528
"419","2010-06-14",5.08,20.56,17.22,"2010-06-14",20.56,17.22,5.08,5.08,0,0,0,0,0,0,0.25,37319.2770642462,7811.42543256316,34584.5122565133,25917.3737217928,10932.8327594999,9331.84329746264,0.970312,1
"420","2010-06-15",0,23.33,10,"2010-06-15",23.33,10,0,0,0,0,0,0,0,0,0.25,38338.3189945831,21854.4914676564,28111.4128169133,25917.3737217928,9645.08512107283,4471.70331073341,0.813188997862008,0.0597069002040357
"421","2010-06-16",0,24.44,11.67,"2010-06-16",24.44,11.67,0,0,0,0,0,0,0,0,0.25,40907.3175831464,21768.3204532768,28978.8947919624,25917.3737217928,10449.565668225,5454.91039147498,0.822399915504229,0.0760807654200565
"422","2010-06-17",6.604,23.33,13.89,"2010-06-17",23.33,13.89,6.604,6.604,0,0,0,0,0,0,0.25,43502.6503645041,20414.0535527213,30658.4518044228,25917.3737217928,10770.7791241023,6887.55775705046,0.863466452886083,0.321046198283748
"423","2010-06-18",0.508,19.44,8.33,"2010-06-18",19.44,8.33,0.508,0.508,0,0,0,0,0,0,0.25,34433.230755545,21309.4881143981,27238.473668928,25917.3737217928,8036.12402676845,3563.89363124321,0.81889251002576,0.166593228437782
"424","2010-06-19",0,27.22,11.67,"2010-06-19",27.22,11.67,0,0,0,0,0,0,0,0,0.25,42428.7313040214,22024.2105313566,29439.9378876055,25917.3737217928,11254.0462153772,5454.91039147498,0.819728595892743,0.0163067777370272
"425","2010-06-20",0,28.89,19.44,"2010-06-20",28.89,19.44,0,0,0,0,0,0,0,0,0.25,53855.5585672336,20424.3098250665,34011.2145021723,25917.3737217928,13985.8074977933,11178.6004639942,0.888320709333113,0.355222309476039
"426","2010-06-21",0,27.22,14.44,"2010-06-21",27.22,14.44,0,0,0,0,0,0,0,0,0.25,46042.3281112105,21775.8586326401,30689.2412349892,25917.3737217928,12055.6329476116,7265.96901776239,0.838532693808041,0.0973685216569931
"427","2010-06-22",0,25.56,12.22,"2010-06-22",25.56,12.22,0,0,0,0,0,0,0,0,0.25,42277.8527164074,21863.8295268092,29429.4696492378,25917.3737217928,10932.8327594999,5796.09450265331,0.825680794411472,0.0720560137267076
"428","2010-06-23",1.778,23.33,17.78,"2010-06-23",23.33,17.78,1.778,1.778,0,0,0,0,0,0,0.25,45631.1019743458,14743.4441083264,34801.5635322434,25917.3737217928,11896.4731271318,9780.49841043697,0.954459616477232,0.884567078956884
"429","2010-06-24",0.254,30,21.11,"2010-06-24",30,21.11,0.254,0.254,0,0,0,0,0,0,0.25,56933.2041999489,19961.2274660628,35205.7583051571,25917.3737217928,14790.2880449455,12693.0420315763,0.902532270319579,0.42822944043966
"430","2010-06-25",0,27.78,14.44,"2010-06-25",27.78,14.44,0,0,0,0,0,0,0,0,0.25,46322.315199821,21833.3793576774,30749.6539631648,25917.3737217928,12217.6865830091,7265.96901776239,0.836991687153557,0.0780800007749308
